,Timestamp,Rainfall,Water level,Inc30mup,Inc30mdown ,Inc20mup ,Inc20mdown,Inc10mup,Inc10mdown,1stTensiometer,2ndTensiometer,3rdTensiometer ,4thTensiometer,5thTensiometer
159,07-12-2022 16:00,0,-181.507686,25.114342,36.043264,20.5486,36.823041,29.868506,32.252912,-48.30243,-49.881966,181.67035,-3.204857,-48.155292
160,07-12-2022 17:00,0,-197.95128,20.748647,34.721513,21.040522,35.574572,18.408386,30.77015,-48.418402,-49.89303,181.67763,-3.204474,-48.260088
161,07-12-2022 18:00,0,-241.64709,27.087896,29.727904,24.594725,35.176496,24.196584,24.016306,-48.50898,-49.901222,181.69786,-3.1859895,-48.342652
162,07-12-2022 19:00,0,-199.49156,32.530101,34.046836,16.78507,31.395996,24.953686,29.301596,-48.560844,-49.905046,181.70812,-3.170048,-48.38881
163,07-12-2022 20:00,0,-147.45636,24.046196,26.144174,18.304364,28.877468,20.304144,25.448585,-48.606434,-49.90941,181.71927,-3.1622545,-48.43128
164,07-12-2022 21:00,0,-191.07485,24.515428,33.107506,16.382644,35.819986,24.722885,30.949103,-48.66834,-49.91484,181.73187,-3.142342,-48.487752
165,07-12-2022 22:00,0,-118.515369,30.934804,28.089304,21.998624,26.649206,22.439449,17.556281,-48.756552,-49.92176,181.7484,-3.1325795,-48.569726
166,07-12-2022 23:00,0,-20.351888,24.938579,28.36249,17.723598,30.744074,19.447869,28.337003,-48.854572,-49.92847,181.77052,-3.1203805,-48.665126
167,08-12-2022 00:00,0,-239.8091,27.422007,36.231184,19.688422,37.729284,24.038306,25.584847,-48.929746,-49.934688,181.78112,-3.1015475,-48.721532
168,08-12-2022 01:00,0,-43.702475,26.949788,23.656645,20.615596,24.046404,17.091222,22.049745,-48.978034,-49.937966,181.79365,-3.098187,-48.768468
169,08-12-2022 02:00,0,-43.85869,26.582912,28.428403,15.554752,32.428353,15.812726,21.435403,-49.023502,-49.941086,181.81503,-3.0812665,-48.810558
170,08-12-2022 03:00,0,62.763925,20.95114,22.890681,19.227494,20.703831,11.6192965,17.566488,-49.07276,-49.944626,181.82907,-3.0732805,-48.853814
171,08-12-2022 04:00,0,-118.812294,25.678155,26.903987,16.861414,30.555755,20.729718,28.434109,-49.119362,-49.947918,181.83516,-3.067547,-48.89814
172,08-12-2022 05:00,0,-100.795702,22.591272,27.784365,19.74124,34.559312,21.638723,24.865742,-49.150676,-49.949968,181.85344,-3.049393,-48.92551
173,08-12-2022 06:00,0,-197.81853,28.488113,31.53493,15.927634,31.551687,24.176085,25.265092,-49.177778,-49.95152,181.85103,-3.0628205,-48.951432
174,08-12-2022 07:00,0,-138.558786,28.55359,35.652599,24.110071,31.419404,27.628408,22.95038,-49.14534,-49.948604,181.86898,-3.0353505,-48.922416
175,08-12-2022 08:00,0,-108.842328,13.410749,26.780288,11.5127135,27.734813,27.766049,24.896008,-48.997228,-49.939032,181.82912,-3.090527,-48.786874
176,08-12-2022 09:00,0,881.70716,-18.309013,-16.289159,-22.677775,-16.609423,-26.58023,-14.944383,-48.737116,-49.919464,181.78156,-3.1367475,-48.556356
177,08-12-2022 10:00,0,937.1878,-17.534206,-13.694519,-18.653999,-16.037462,-24.284277,-14.722533,-48.406062,-49.893274,181.71511,-3.1919975,-48.253266
178,08-12-2022 11:00,0,799.73444,-17.070065,-15.866492,-20.518436,-12.435118,-12.754371,-8.80932,-48.162772,-49.868546,181.68163,-3.213671,-48.02733
179,08-12-2022 12:00,0,819.24812,-9.060516,-9.23416,-18.298867,-9.263865,-18.93387,-6.908112,-48.044962,-49.856238,181.66638,-3.213234,-47.919164
180,08-12-2022 13:00,0,709.71002,-1.8925905,-2.879641,-12.599223,-0.880991,-15.337788,-5.2609745,-48.024304,-49.855092,181.6475,-3.241383,-47.89372
181,08-12-2022 14:00,0,860.78316,-6.7137385,-9.3577245,-20.646471,-11.249751,-15.986433,-9.3218395,-48.088006,-49.861878,181.64889,-3.2467955,-47.956236
182,08-12-2022 15:00,0,-96.228322,27.127869,32.008318,18.100442,31.986003,22.327106,26.126999,-48.222062,-49.874706,181.6733,-3.2183,-48.086302
183,08-12-2022 16:00,0,-188.4889,22.83079,30.216163,24.28477,34.359497,24.061586,34.327146,-48.343306,-49.886546,181.69755,-3.1938305,-48.196244
184,08-12-2022 17:00,0,-283.57197,27.819058,33.998333,20.183371,38.200756,26.152073,28.908106,-48.451926,-49.89676,181.71774,-3.1757965,-48.29563
185,08-12-2022 18:00,0,-338.16526,25.538789,32.226088,22.341135,43.699128,30.257635,32.415351,-48.54923,-49.905428,181.72767,-3.1668815,-48.381556
186,08-12-2022 19:00,0,-219.94415,28.486157,32.752235,20.276455,36.614862,27.05648,28.930896,-48.6197,-49.912312,181.73561,-3.165394,-48.448278
187,08-12-2022 20:00,0,-51.069778,29.272731,29.287488,13.386049,28.783997,24.042615,15.79399,-48.730176,-49.920462,181.76537,-3.1326715,-48.543616
188,08-12-2022 21:00,0,-179.480122,24.949977,34.52606,19.25602,34.063482,23.892817,26.184576,-48.84834,-49.929102,181.78795,-3.1114045,-48.65364
189,08-12-2022 22:00,0,-138.082144,25.015395,29.26896,21.976665,28.279916,17.339789,25.058912,-48.93415,-49.936122,181.8065,-3.1000865,-48.734022
190,08-12-2022 23:00,0,-85.638206,25.241344,28.902085,19.316091,32.028138,19.687257,27.729374,-48.999772,-49.94058,181.81444,-3.1012745,-48.7922
191,09-12-2022 00:00,0,-17.823042,23.128837,25.231688,11.819689,26.013422,12.948616,18.116209,-49.074118,-49.945056,181.83887,-3.063866,-48.85924
192,09-12-2022 01:00,0,-142.83771,23.882465,27.516333,18.223928,29.50071,19.32111,26.188938,-49.132812,-49.948916,181.85641,-3.052403,-48.91147
193,09-12-2022 02:00,0,-181.3848,26.053459,32.03028,18.157316,33.700151,18.110939,23.830908,-49.170072,-49.95106,181.86627,-3.053864,-48.944716
194,09-12-2022 03:00,0,-146.88806,17.843262,34.60713,22.987447,29.830109,18.921523,28.077427,-49.18243,-49.95156,181.88338,-3.0359915,-48.958084
195,09-12-2022 04:00,0,-12.806574,12.924983,35.948354,14.317052,35.253236,20.39579,26.161104,-49.18806,-49.951946,181.88741,-3.038067,-48.959336
196,09-12-2022 05:00,0,-182.54772,16.181791,32.516761,16.375426,27.125131,16.73027,23.178565,-49.178922,-49.95114,181.89629,-3.032879,-48.956184
197,09-12-2022 06:00,0,-184.00239,25.976491,31.215854,17.463993,29.791272,23.529198,24.691076,-49.170302,-49.950404,181.90514,-3.0235405,-48.948872
198,09-12-2022 07:00,0,-94.075082,24.981458,23.500746,19.745802,32.957024,26.185821,22.787275,-49.103618,-49.946408,181.8819,-3.0465985,-48.88769
199,09-12-2022 08:00,0,96.94446,13.755134,16.04896,4.54779,19.930606,11.0184765,16.9451445,-48.907648,-49.93271,181.83001,-3.104254,-48.711764
200,09-12-2022 09:00,0,937.67656,-19.428771,-15.905482,-22.767999,-18.320448,-26.494008,-14.768915,-48.603788,-49.909854,181.76883,-3.160305,-48.432364
201,09-12-2022 10:00,0,883.1824,-15.133364,-13.581066,-20.647201,-13.666948,-21.998226,-12.797462,-48.266816,-49.879538,181.72185,-3.201588,-48.124084
202,09-12-2022 11:00,0,657.40366,-10.917556,-15.245235,-18.053416,-8.616009,-16.505007,-8.173863,-48.024732,-49.855124,181.66697,-3.2248995,-47.89056
203,09-12-2022 12:00,0,728.1234,0.584491,-1.106702,-12.82371,-8.2126065,-12.606606,-3.077186,-47.92396,-49.845804,181.63382,-3.2518085,-47.801576
204,09-12-2022 13:00,0,637.64424,0.2252285,0.12226,-9.711899,-3.6030845,-11.564162,-2.2099285,-47.93498,-49.847084,181.62256,-3.2601395,-47.809428
205,09-12-2022 14:00,0,718.43758,0.2033745,0.6866445,-18.076414,-8.8740025,-17.701222,-10.43667,-48.01919,-49.855158,181.6341,-3.244187,-47.889024
206,09-12-2022 15:00,0,-245.33414,30.138731,36.450971,24.926728,32.793884,27.310266,22.603952,-48.185312,-49.871906,181.65912,-3.2185345,-48.034898
207,09-12-2022 16:00,0,-351.44352,26.557734,32.02559,19.136946,32.854461,29.730326,30.405544,-48.33274,-49.885648,181.68412,-3.1967735,-48.169926
208,09-12-2022 17:00,0,-254.78245,25.91034,37.789782,21.992877,40.354718,27.082067,26.488624,-48.44074,-49.89561,181.70557,-3.173035,-48.26879
209,09-12-2022 18:00,0,-244.94039,28.514037,28.784137,20.732542,42.428032,24.457311,30.671419,-48.528344,-49.903058,181.7186,-3.172207,-48.346404
210,09-12-2022 19:00,0,-169.6114,30.772743,39.526636,22.685076,37.436634,23.376721,30.488066,-48.625914,-49.911162,181.73269,-3.146208,-48.43834
211,09-12-2022 20:00,0,112.95067,22.356261,29.339723,15.716578,34.6466,23.455091,22.255194,-48.724788,-49.919404,181.75132,-3.130917,-48.5241
212,09-12-2022 21:00,0,-227.83133,26.221284,36.190868,21.983473,35.732713,23.10603,26.333338,-48.818742,-49.92692,181.77132,-3.11857,-48.612684
213,09-12-2022 22:00,0,-103.29078,23.710109,30.131984,16.408901,33.15707,19.602999,23.243515,-48.885076,-49.931286,181.78931,-3.108738,-48.671522
214,09-12-2022 23:00,0,-60.219608,20.111057,31.247728,21.331309,35.017346,29.264627,25.333486,-48.948008,-49.936504,181.80577,-3.0899775,-48.729874
215,10-12-2022 00:00,0,-82.803098,16.991549,23.727556,14.646719,26.105817,12.932886,23.239235,-49.002778,-49.940194,181.8131,-3.090107,-48.781244
216,10-12-2022 01:00,0,31.910531,27.441697,24.887335,10.417498,20.659252,16.588644,20.656615,-49.04389,-49.942484,181.83059,-3.074221,-48.818128
217,10-12-2022 02:00,0,19.12598,21.723232,24.58164,12.664382,26.501602,16.395657,17.969884,-49.10275,-49.946706,181.84195,-3.069405,-48.868216
218,10-12-2022 03:00,0,-155.81767,22.774449,34.999496,21.792241,34.282866,24.911488,26.544133,-49.14226,-49.949456,181.85705,-3.054295,-48.9117
219,10-12-2022 04:00,0,-203.66535,24.221364,30.860644,20.6279,23.958188,20.540394,24.238622,-49.150778,-49.949886,181.85946,-3.062565,-48.918146
220,10-12-2022 05:00,0,-120.07838,26.031229,33.585813,21.77859,36.429582,17.044708,26.037133,-49.159096,-49.950902,181.87188,-3.0518895,-48.93286
221,10-12-2022 06:00,0,-166.24348,21.90032,29.738376,17.980835,32.710666,18.002458,26.357879,-49.181362,-49.951788,181.87862,-3.048416,-48.947972
222,10-12-2022 07:00,0,-47.421794,19.759232,31.453299,17.355262,31.230148,18.2843,27.775825,-49.1436,-49.948482,181.88426,-3.044266,-48.90781
223,10-12-2022 08:00,0,19.46887,20.553348,15.516242,11.924182,31.680203,9.846366,14.079723,-48.973728,-49.937974,181.83572,-3.0933,-48.763416
224,10-12-2022 09:00,0,988.28032,-18.670903,-17.95311,-21.044882,-16.268898,-22.239242,-14.744951,-48.648616,-49.914018,181.776,-3.150906,-48.461726
225,10-12-2022 10:00,0,932.82712,-17.379359,-15.744586,-20.77393,-13.951529,-22.04934,-12.950837,-48.309196,-49.883994,181.71251,-3.202238,-48.147122
226,10-12-2022 11:00,0,818.7244,-9.5479555,-7.29417,-15.603955,-8.5449735,-19.04073,-8.613277,-48.065862,-49.858312,181.68153,-3.219469,-47.92938
227,10-12-2022 12:00,0,658.92358,-5.101055,-6.5586465,-15.383011,-2.14015,-9.271282,-7.125462,-47.97625,-49.85101,181.65821,-3.2346765,-47.85403
228,10-12-2022 13:00,0,564.8736,-6.340065,-5.199985,-13.061818,-8.289334,-12.411627,-4.6603425,-47.987866,-49.851686,181.65097,-3.238827,-47.859784
229,10-12-2022 14:00,0,799.48688,-4.0793605,-10.69924,-9.911949,-9.373912,-12.853979,-12.598026,-48.062734,-49.859816,181.65178,-3.244547,-47.93664
230,10-12-2022 15:00,0,67.813308,25.751242,25.157745,21.221556,28.612069,17.718652,28.679005,-48.21944,-49.874376,181.68328,-3.2146495,-48.078444
231,10-12-2022 16:00,0,-210.51377,27.41982,33.020755,21.648707,36.524288,24.889775,30.727172,-48.37366,-49.889754,181.70917,-3.190773,-48.212392
232,10-12-2022 17:00,0,-204.920882,27.279231,32.411972,17.87401,36.381973,23.25794,23.795439,-48.50018,-49.901072,181.73417,-3.1672555,-48.329716
233,10-12-2022 18:00,0,-191.64987,22.871974,36.023264,20.426715,27.957991,19.238505,21.6852,-48.594986,-49.909332,181.74979,-3.1535685,-48.412434
234,10-12-2022 19:00,0,-192.75878,29.994052,38.69653,19.953168,38.788602,24.273045,29.968746,-48.631982,-49.912528,181.75379,-3.1547315,-48.449036
235,10-12-2022 20:00,0,-109.931942,27.726679,26.142986,19.138153,33.794335,23.616233,26.548207,-48.66923,-49.916028,181.7605,-3.1488685,-48.484194
236,10-12-2022 21:00,0,-92.982936,26.470015,37.560354,17.235407,36.8205,22.222514,24.356945,-48.72576,-49.919954,181.77075,-3.137428,-48.536352
237,10-12-2022 22:00,0,15.71183,25.713578,31.703651,14.148036,31.524072,21.403776,23.707754,-48.79227,-49.925388,181.78757,-3.123081,-48.59652
238,10-12-2022 23:00,0,-185.66427,23.22242,30.800042,17.563239,32.894673,25.014769,28.181763,-48.860598,-49.930086,181.80146,-3.1136855,-48.657626
239,11-12-2022 00:00,0,-109.74538,28.621543,33.859014,21.720041,31.565644,23.817394,26.12572,-48.9142,-49.933978,181.81404,-3.1013945,-48.707006
240,11-12-2022 01:00,0,-141.00124,26.37193,34.966834,20.037561,39.433958,24.009246,27.31743,-48.959452,-49.937008,181.82781,-3.093483,-48.746154
241,11-12-2022 02:00,0,-179.02765,28.246094,28.194073,16.118659,24.984993,25.90459,26.082628,-48.984064,-49.939008,181.84108,-3.076401,-48.769952
242,11-12-2022 03:00,0,-88.161896,27.407749,34.091742,15.719421,30.592181,20.043374,24.514741,-49.006294,-49.940732,181.84108,-3.083725,-48.792368
243,11-12-2022 04:00,0,-224.06044,22.966792,35.528692,21.216966,26.461141,18.077757,27.001381,-49.008732,-49.940902,181.85234,-3.079514,-48.794718
244,11-12-2022 05:00,0,-113.09537,26.794463,28.522321,15.274719,35.099852,21.706825,22.912405,-48.997084,-49.939412,181.86602,-3.0692295,-48.7814
245,11-12-2022 06:00,0,-106.458828,25.551034,35.469636,12.645632,29.823916,15.937715,24.104024,-48.99559,-49.939296,181.86764,-3.0619355,-48.783374
246,11-12-2022 07:00,0,-179.78445,27.127554,26.366944,20.061251,37.541918,21.15753,28.057124,-48.97759,-49.937402,181.86928,-3.0640105,-48.76702
247,11-12-2022 08:00,0,-105.058978,23.848195,24.845492,21.801647,41.250476,18.411598,24.156096,-48.85543,-49.927962,181.83784,-3.0876925,-48.658732
248,11-12-2022 09:00,0,883.57508,-19.909158,-16.471664,-21.187615,-12.125646,-13.539289,-13.273399,-48.631636,-49.911844,181.78567,-3.150177,-48.462054
249,11-12-2022 10:00,0,933.90316,-17.286937,-15.763969,-20.720364,-13.903618,-21.914375,-12.787738,-48.35744,-49.889546,181.73257,-3.1904355,-48.20119
250,11-12-2022 11:00,0,715.17666,-9.446623,-15.190042,-16.426109,-11.33233,-16.555242,-8.209586,-48.11939,-49.864916,181.70221,-3.194618,-47.981868
251,11-12-2022 12:00,0,644.43884,-1.7885305,-7.762078,-15.870396,-8.92853,-13.16811,-4.775561,-48.034426,-49.855592,181.67162,-3.230915,-47.903124
252,11-12-2022 13:00,0,645.56074,0.83995,-7.008302,-14.856983,-8.108463,-12.815875,-8.169586,-48.035314,-49.856268,181.66673,-3.23296,-47.896926
253,11-12-2022 14:00,0,254.78069,2.067258,14.7200685,7.064667,16.651483,6.782543,13.2241365,-48.096366,-49.864122,181.67039,-3.2283515,-47.96135
254,11-12-2022 15:00,0,-288.63332,29.810017,33.874022,23.399292,36.238036,34.863749,28.667166,-48.25563,-49.878734,181.69652,-3.207596,-48.110274
255,11-12-2022 16:00,0,-101.914646,31.398929,33.857683,20.768095,34.938274,23.860652,23.717256,-48.39712,-49.891902,181.71991,-3.1866,-48.237874
256,11-12-2022 17:00,0,-157.40155,26.249629,30.03996,26.456973,39.244932,27.348484,31.871854,-48.500326,-49.9019,181.74167,-3.1626815,-48.338394
257,11-12-2022 18:00,0,-192.612366,26.181838,38.278786,18.463431,33.981213,23.151755,29.668475,-48.572274,-49.908136,181.74329,-3.1683085,-48.39581
258,11-12-2022 19:00,0,-268.23852,25.202877,38.6905,21.210539,38.139614,24.376851,27.144409,-48.625554,-49.912686,181.75292,-3.16317,-48.447014
259,11-12-2022 20:00,0,-65.549456,30.068397,31.445621,17.251798,30.535321,18.829548,25.353627,-48.655036,-49.913904,181.76973,-3.139908,-48.475892
260,11-12-2022 21:00,0,3.4216425,20.656005,32.154459,15.625352,29.285285,19.546569,27.750511,-48.726286,-49.920606,181.77559,-3.1319085,-48.537694
261,11-12-2022 22:00,0,70.741022,27.469023,27.863438,21.02755,37.615346,14.783724,18.749356,-48.806086,-49.926502,181.79818,-3.116732,-48.61006
262,11-12-2022 23:00,0,-152.79479,23.439518,32.87473,24.986423,27.711159,20.465422,25.217188,-48.888772,-49.93168,181.81444,-3.1075975,-48.684052
263,12-12-2022 00:00,0,-164.19471,28.028649,34.013048,20.646467,38.038094,20.798887,29.71364,-48.951012,-49.936828,181.82707,-3.087292,-48.740662
264,12-12-2022 01:00,0,-229.085,27.064822,24.39164,15.728464,24.160993,21.65757,22.788156,-49.00719,-49.940292,181.84175,-3.0765575,-48.788532
265,12-12-2022 02:00,0,62.37689,26.920302,25.551828,14.305214,28.363076,15.012138,25.164578,-49.046918,-49.943192,181.85449,-3.0703165,-48.829508
266,12-12-2022 03:00,0,-21.153592,28.033919,22.599841,8.73725,26.343153,12.058798,21.662957,-49.065836,-49.9445,181.86556,-3.0656625,-48.846348
267,12-12-2022 04:00,0,96.13403,25.606729,20.961682,7.813679,20.356156,11.760814,17.667108,-49.072584,-49.945334,181.87114,-3.0667,-48.854954
268,12-12-2022 05:00,0,77.055058,24.0868,22.455407,9.831838,19.786543,10.511577,17.73776,-49.076166,-49.945732,181.87517,-3.0667,-48.857256
269,12-12-2022 06:00,0,125.45459,21.135049,22.981187,8.980901,22.3231,10.207187,14.74135,-49.083206,-49.94628,181.87758,-3.0667,-48.86384
270,12-12-2022 07:00,0,43.861282,25.265171,22.46102,12.968093,24.406507,18.616827,19.997025,-49.055298,-49.943316,181.88805,-3.056355,-48.836298
271,12-12-2022 08:00,0,-254.81675,24.389507,36.938608,27.833992,38.855614,23.438789,28.816101,-48.940902,-49.934464,181.86038,-3.0732155,-48.735046
272,12-12-2022 09:00,0,177.16652,19.750039,25.395371,8.969519,25.28758,12.826854,18.782067,-48.775016,-49.92244,181.82011,-3.115839,-48.586084
273,12-12-2022 10:00,0,804.03088,-12.4189905,-13.185951,-18.6329,-8.936739,-16.342248,-6.891313,-48.581288,-49.906634,181.79304,-3.1383725,-48.402658
274,12-12-2022 11:00,0,918.61116,-15.092792,-15.508936,-20.514449,-13.576449,-19.664043,-12.66395,-48.390428,-49.889088,181.75532,-3.158192,-48.222552
275,12-12-2022 12:00,0,782.81826,-10.943385,-7.185714,-12.808326,-4.080102,-19.067439,-4.9432075,-48.267128,-49.878492,181.71564,-3.1790545,-48.107188
276,12-12-2022 13:00,0,302.70113,-11.435062,-1.7029765,2.959764,11.4222855,7.479484,10.747152,-48.252456,-49.876736,181.70758,-3.180092,-48.096804
277,12-12-2022 14:00,0,-304.54582,23.110536,38.236316,21.357635,34.303952,31.870795,31.312487,-48.317456,-49.884212,181.69873,-3.2008135,-48.157144
278,12-12-2022 15:00,0,-20.146505,29.31987,29.340753,15.57218,35.596132,22.293997,26.014367,-48.404564,-49.89273,181.71351,-3.1941835,-48.236708
279,12-12-2022 16:00,0,-256.5528,18.269093,37.748758,21.284299,39.74082,27.727291,28.712832,-48.503444,-49.901698,181.73688,-3.1670765,-48.326792
280,12-12-2022 17:00,0,-72.11195,27.009661,35.619518,20.148801,35.99959,24.059496,28.397257,-48.57614,-49.907618,181.74185,-3.1645795,-48.391786
281,12-12-2022 18:00,0,-187.54826,24.887041,35.838518,23.536803,37.909084,26.871191,23.227515,-48.623322,-49.912268,181.76642,-3.146706,-48.437742
282,12-12-2022 19:00,0,-155.44015,23.309036,32.781054,16.289381,30.247536,22.607742,26.520726,-48.6722,-49.91571,181.77585,-3.140442,-48.485798
283,12-12-2022 20:00,0,-246.07439,28.137654,29.328595,15.004343,40.847016,21.707409,26.488592,-48.702226,-49.918244,181.77506,-3.14563,-48.512564
284,12-12-2022 21:00,0,-122.23821,34.091038,34.383111,14.04155,33.226549,26.084354,26.008453,-48.722342,-49.92031,181.79188,-3.1265755,-48.529402
285,12-12-2022 22:00,0,45.70645,23.888707,24.169381,21.779362,26.593487,9.322575,17.886015,-48.748334,-49.922108,181.79027,-3.1348765,-48.554384
286,12-12-2022 23:00,0,114.50038,27.11284,35.093317,14.105501,29.21054,16.690985,19.197943,-48.808046,-49.926294,181.79736,-3.122742,-48.609572
287,13-12-2022 00:00,0,-128.033486,25.553326,30.052521,18.692445,34.696556,22.874873,17.360546,-48.86297,-49.93001,181.81132,-3.1125375,-48.660182
288,13-12-2022 01:00,0,-158.01909,23.683356,38.500786,23.301809,29.544117,21.665546,26.191396,-48.91363,-49.93375,181.82278,-3.1063235,-48.706872
289,13-12-2022 02:00,0,-242.27629,29.306767,35.003244,21.86966,33.959662,20.536826,26.513952,-48.940114,-49.935652,181.83943,-3.096394,-48.731704
290,13-12-2022 03:00,0,-203.33917,28.722834,31.831212,21.883168,29.197459,25.526933,30.502327,-48.965868,-49.937606,181.8551,-3.080746,-48.75393
291,13-12-2022 04:00,0,-84.04476,25.031275,19.890046,17.098154,28.002155,28.863124,24.142244,-48.993992,-49.93956,181.85192,-3.091091,-48.781056
292,13-12-2022 05:00,0,-86.415068,28.291443,35.240705,14.389091,30.845307,22.070678,23.646604,-49.02097,-49.941464,181.86362,-3.078735,-48.803586
293,13-12-2022 06:00,0,145.22604,18.33823,21.563331,12.403595,27.018286,14.507001,22.812987,-49.042418,-49.942934,181.87454,-3.0714185,-48.825244
294,13-12-2022 07:00,0,-33.99235,24.856257,24.604213,12.352631,35.46408,19.478915,26.311657,-49.027822,-49.940734,181.88786,-3.0526275,-48.812184
295,13-12-2022 08:00,0,-278.82645,29.9892,31.306882,22.118104,42.465446,27.053649,31.43454,-48.903498,-49.931328,181.85559,-3.0785255,-48.699706
296,13-12-2022 09:00,0,729.8743,-8.944229,-5.5676315,-12.0962145,-2.978228,-17.115245,-8.2387605,-48.653324,-49.914026,181.80203,-3.1430745,-48.47084
297,13-12-2022 10:00,0,1022.5064,-19.437868,-20.132167,-24.213854,-18.343439,-26.087158,-16.456634,-48.381772,-49.890146,181.75564,-3.179966,-48.216756
298,13-12-2022 11:00,0,811.45324,-9.53676,-13.050349,-18.491681,-13.394205,-18.83575,-12.277692,-48.222684,-49.874066,181.73398,-3.187195,-48.079174
299,13-12-2022 12:00,0,742.24966,-8.0697105,-13.165147,-20.426303,-10.311058,-19.468164,-6.0430685,-48.163444,-49.869544,181.71454,-3.2009315,-48.01839
300,13-12-2022 13:00,0,625.52974,-5.380807,4.365539,-3.082757,2.4805095,-5.7159025,-1.966699,-48.166128,-49.869912,181.70566,-3.2050515,-48.034532
301,13-12-2022 14:00,0,-321.29419,22.446832,40.682692,20.704762,36.36859,32.388673,35.293486,-48.254926,-49.877666,181.7215,-3.198307,-48.121024
302,13-12-2022 15:00,0,-214.45427,25.077506,28.61394,15.322714,35.090458,24.856065,29.629273,-48.391112,-49.890746,181.73975,-3.1850895,-48.23633
303,13-12-2022 16:00,0,-175.798824,22.448601,37.392854,23.140153,40.59526,30.718127,31.270725,-48.495732,-49.900722,181.75719,-3.174568,-48.330038
304,13-12-2022 17:00,0,-186.81861,27.680087,34.899399,16.44375,35.923166,30.046052,27.022766,-48.57008,-49.907502,181.77111,-3.1554795,-48.39761
305,13-12-2022 18:00,0,-276.50773,31.498165,35.47061,17.113577,41.426208,30.108304,34.752732,-48.6209,-49.911566,181.77582,-3.155972,-48.446166
306,13-12-2022 19:00,0,-163.22116,32.999851,33.102469,21.581354,37.651266,18.937082,29.026805,-48.6528,-49.914294,181.7824,-3.153252,-48.47371
307,13-12-2022 20:00,0,-130.17633,26.890025,28.755539,14.767692,29.482155,18.409758,24.337437,-48.6815,-49.916638,181.7991,-3.131191,-48.501842
308,13-12-2022 21:00,0,-66.99041,26.92854,38.566854,11.081817,30.428974,15.521064,26.028032,-48.703866,-49.91931,181.79586,-3.139492,-48.519386
309,13-12-2022 22:00,0,40.599429,24.572667,30.639652,15.03708,28.769297,18.265268,23.171362,-48.750702,-49.921942,181.80539,-3.1297835,-48.562604
310,13-12-2022 23:00,0,176.00794,24.578661,36.317652,21.62972,31.698795,19.761976,17.0982,-48.814848,-49.927022,181.8212,-3.109829,-48.620136
311,14-12-2022 00:00,0,-90.571698,28.927236,29.3403,20.509489,22.942605,23.827926,22.897233,-48.87624,-49.93146,181.83194,-3.108978,-48.676048
312,14-12-2022 01:00,0,-96.47527,31.225272,31.102933,20.168855,27.40317,20.800742,25.046409,-48.914724,-49.934178,181.84543,-3.103058,-48.71114
313,14-12-2022 02:00,0,-140.42767,27.406751,29.855401,19.241465,37.458912,18.28955,21.946208,-48.962506,-49.937606,181.8587,-3.0870095,-48.755328
314,14-12-2022 03:00,0,-88.948728,26.047914,28.655642,16.813039,29.117385,21.567753,20.481855,-48.989686,-49.938822,181.87247,-3.076084,-48.779206
315,14-12-2022 04:00,0,-172.797,27.97603,32.683073,19.357447,37.740006,21.245662,27.688613,-48.999192,-49.94002,181.8765,-3.078159,-48.788626
316,14-12-2022 05:00,0,-223.78563,27.208448,33.717586,18.771975,35.99246,20.56351,26.918557,-49.001722,-49.940214,181.88455,-3.071934,-48.792902
317,14-12-2022 06:00,0,-107.571093,28.798062,34.821139,15.323283,25.701839,13.333567,26.469571,-49.016136,-49.941426,181.88053,-3.0854835,-48.806956
318,14-12-2022 07:00,0,-73.919948,27.504132,29.989746,19.405154,28.3645,15.90882,25.764427,-49.009802,-49.94106,181.88456,-3.083378,-48.799922
319,14-12-2022 08:00,0,-258.3452,26.844718,36.7363,16.039264,32.933508,30.064799,28.457808,-48.897784,-49.931604,181.86705,-3.0942215,-48.698628
320,14-12-2022 09:00,0,351.97297,-2.111584,5.348747,-4.1996795,5.536392,7.610771,5.42595,-48.680258,-49.91823,181.82342,-3.127115,-48.506922
321,14-12-2022 10:00,0,939.16444,-17.572327,-16.025205,-18.831957,-9.3583895,-22.199658,-14.89014,-48.464354,-49.900026,181.78407,-3.16135,-48.303474
322,14-12-2022 11:00,0,925.61856,-15.006356,-15.755905,-20.287889,-13.796659,-19.606938,-12.663715,-48.280958,-49.880278,181.76147,-3.1743815,-48.140206
323,14-12-2022 12:00,0,692.01058,-3.2872565,4.7904105,-4.3429205,5.824744,-1.3913325,5.5911095,-48.275416,-49.880382,181.74465,-3.1942255,-48.137618
324,14-12-2022 13:00,0,721.5327,0.7397225,-9.691984,-9.693879,-6.765363,-18.952216,-5.132621,-48.26105,-49.878464,181.739,-3.198406,-48.125476
325,14-12-2022 14:00,0,-52.37721,27.078832,34.421284,15.818898,37.112344,23.548746,29.364414,-48.309552,-49.883902,181.73659,-3.202526,-48.163976
326,14-12-2022 15:00,0,-92.163704,18.630595,34.683236,22.622284,29.782244,20.598977,24.267105,-48.380954,-49.890634,181.7486,-3.190029,-48.230418
327,14-12-2022 16:00,0,-265.58398,22.736047,32.31254,20.355298,35.545964,25.465952,24.011557,-48.476106,-49.898816,181.77128,-3.168423,-48.313702
328,14-12-2022 17:00,0,-150.79974,29.648768,30.802553,21.613583,35.178599,22.231866,27.665209,-48.557958,-49.905874,181.78487,-3.153763,-48.3897
